Time (s),Paw (cmH2O),Flow (l/min),Volume (ml),Vt (ml),Ti (s),RR (/min),PEEP (cmH2O)
1586740412.607695,9.8016357421875,-0.10986328125,3.3447265625,200.0,1.0,18,5
1586740412.656951,9.8291015625,-0.0274658203125,3.33251953125,200.0,1.0,18,5
1586740412.707212,9.8858642578125,0.0,3.3203125,200.0,1.0,18,5
1586740412.757024,9.8858642578125,-0.054931640625,3.3203125,200.0,1.0,18,5
1586740412.807373,9.913330078125,-0.1373291015625,3.30810546875,200.0,1.0,18,5
1586740412.857749,9.913330078125,-0.0274658203125,3.2958984375,200.0,1.0,18,5
1586740412.907064,9.9609375,-0.0823974609375,3.28369140625,200.0,1.0,18,5
1586740412.9573278,9.9884033203125,-0.0823974609375,3.271484375,200.0,1.0,18,5
1586740413.007584,9.9884033203125,-0.1373291015625,3.25927734375,200.0,1.0,18,5
1586740413.057906,9.9884033203125,-0.054931640625,3.25927734375,200.0,1.0,18,5
1586740413.107198,10.015869140625,-0.054931640625,3.2470703125,200.0,1.0,18,5
1586740413.1574552,9.9884033203125,0.0823974609375,3.2470703125,200.0,1.0,18,5
1586740413.2077508,9.9884033203125,-0.10986328125,3.23486328125,200.0,1.0,18,5
1586740413.257078,10.015869140625,0.0274658203125,3.22265625,200.0,1.0,18,5
1586740413.307275,10.015869140625,-0.0274658203125,3.21044921875,200.0,1.0,18,5
1586740413.3574998,10.015869140625,-0.1373291015625,3.1982421875,200.0,1.0,18,5
1586740413.4078841,10.015869140625,-0.0274658203125,3.1982421875,200.0,1.0,18,5
1586740413.457252,10.015869140625,0.0274658203125,3.18603515625,200.0,1.0,18,5
1586740413.507683,10.015869140625,-0.10986328125,3.173828125,200.0,1.0,18,5
1586740413.557369,10.045166015625,-0.0823974609375,3.173828125,200.0,1.0,18,5
1586740413.607569,10.045166015625,-0.0823974609375,3.1494140625,200.0,1.0,18,5
1586740413.656893,10.015869140625,0.0,3.1494140625,200.0,1.0,18,5
1586740413.707156,10.015869140625,-0.0274658203125,3.13720703125,200.0,1.0,18,5
1586740413.757536,10.015869140625,-0.054931640625,3.125,200.0,1.0,18,5
1586740413.807905,10.015869140625,0.054931640625,3.125,200.0,1.0,18,5
1586740413.85625,10.015869140625,-0.0823974609375,3.11279296875,200.0,1.0,18,5
1586740413.907866,10.015869140625,0.0274658203125,3.1005859375,200.0,1.0,18,5
1586740413.9566112,10.045166015625,-0.0274658203125,3.08837890625,200.0,1.0,18,5
1586740414.007634,10.045166015625,-0.054931640625,0.0,200.0,1.0,18,5
1586740414.057924,13.2366943359375,26.4129638671875,1.01318359375,200.0,1.0,18,5
1586740414.107905,14.7125244140625,49.3560791015625,12.26806640625,250.0,1.0,18,5
1586740414.1571488,16.270751953125,47.113037109375,25.47607421875,250.0,1.0,18,5
1586740414.207307,17.8857421875,47.6348876953125,39.2578125,250.0,1.0,18,5
1586740414.2575612,19.4073486328125,48.2208251953125,52.89306640625,250.0,1.0,18,5
1586740414.307807,20.826416015625,50.518798828125,66.5771484375,250.0,1.0,18,5
1586740414.357066,22.3773193359375,51.8463134765625,80.8349609375,250.0,1.0,18,5
1586740414.406785,23.8714599609375,48.74267578125,94.44580078125,250.0,1.0,18,5
1586740414.4570282,25.29052734375,50.0701904296875,108.2763671875,250.0,1.0,18,5
1586740414.507275,26.8121337890625,50.8209228515625,122.3388671875,250.0,1.0,18,5
1586740414.557499,28.2586669921875,50.518798828125,136.36474609375,250.0,1.0,18,5
1586740414.6078432,29.7052001953125,49.493408203125,149.96337890625,250.0,1.0,18,5
1586740414.657147,31.226806640625,53.3660888671875,164.4287109375,250.0,1.0,18,5
1586740414.707382,32.655029296875,51.9287109375,178.43017578125,250.0,1.0,18,5
1586740414.7576032,34.09423828125,51.6448974609375,192.138671875,250.0,1.0,18,5
1586740414.80786,35.5224609375,50.7659912109375,206.16455078125,250.0,1.0,18,5
1586740414.856862,36.9873046875,50.628662109375,220.1171875,250.0,1.0,18,5
1586740414.906487,38.4539794921875,52.203369140625,233.8134765625,250.0,1.0,18,5
1586740414.956461,35.5499267578125,11.3067626953125,245.1904296875,250.0,1.0,18,5
1586740415.006944,36.3812255859375,-0.6317138671875,244.482421875,250.0,1.0,18,5
1586740415.056205,29.183349609375,-24.8931884765625,243.83544921875,250.0,1.0,18,5
1586740415.1060312,18.7738037109375,-135.040283203125,212.7685546875,250.0,1.0,18,5
1586740415.156188,17.8857421875,-118.1854248046875,179.98046875,250.0,1.0,18,5
1586740415.206499,17.4847412109375,-101.1199951171875,151.37939453125,250.0,1.0,18,5
1586740415.257004,16.318359375,-89.24560546875,125.1708984375,250.0,1.0,18,5
1586740415.306092,15.60791015625,-80.52978515625,103.22265625,250.0,1.0,18,5
1586740415.3566248,14.571533203125,-68.2525634765625,84.5458984375,250.0,1.0,18,5
1586740415.407649,13.05908203125,-51.8463134765625,68.12744140625,250.0,1.0,18,5
1586740415.4571068,11.49169921875,-44.4854736328125,55.859375,250.0,1.0,18,5
1586740415.507435,10.045166015625,-37.6739501953125,44.76318359375,250.0,1.0,18,5
1586740415.557694,12.3504638671875,-43.1854248046875,33.7890625,250.0,1.0,18,5
1586740415.6069918,12.7423095703125,-38.397216796875,24.0966796875,250.0,1.0,18,5
1586740415.6573708,12.85400390625,-21.990966796875,15.3564453125,250.0,1.0,18,5
1586740415.706622,9.744873046875,-28.6285400390625,6.982421875,250.0,1.0,18,5
1586740415.757416,7.6739501953125,-30.5145263671875,0.5126953125,250.0,1.0,18,5
1586740415.807186,8.3917236328125,-13.385009765625,0.0,250.0,1.0,18,5
1586740415.857434,10.184326171875,-8.4320068359375,0.0,250.0,1.0,18,5
1586740415.90698,9.8016357421875,-1.629638671875,0.0,250.0,1.0,18,5
1586740415.957247,9.6624755859375,-0.164794921875,0.0,250.0,1.0,18,5
1586740416.0075672,9.68994140625,-0.0823974609375,0.0,250.0,1.0,18,5
1586740416.057804,9.7174072265625,-0.1373291015625,0.0,250.0,1.0,18,5
1586740416.107035,9.7174072265625,-0.054931640625,0.0,250.0,1.0,18,5
1586740416.15737,9.774169921875,0.0,0.0,250.0,1.0,18,5
1586740416.207159,9.8016357421875,-0.054931640625,0.0,250.0,1.0,18,5
1586740416.257437,9.8016357421875,-0.054931640625,0.0,250.0,1.0,18,5
1586740416.307051,9.8291015625,-0.10986328125,0.0,250.0,1.0,18,5
1586740416.357289,9.8016357421875,-0.0274658203125,0.0,250.0,1.0,18,5
1586740416.406859,9.8291015625,0.0274658203125,0.0,250.0,1.0,18,5
1586740416.457095,9.8583984375,0.054931640625,0.0,250.0,1.0,18,5
1586740416.507068,9.8583984375,-0.054931640625,0.0,250.0,1.0,18,5
1586740416.5574012,9.8583984375,0.0,0.0,250.0,1.0,18,5
1586740416.607637,9.8583984375,0.0,0.0,250.0,1.0,18,5
1586740416.657872,9.8858642578125,-0.0823974609375,0.0,250.0,1.0,18,5
1586740416.706314,9.913330078125,0.0,0.0,250.0,1.0,18,5
1586740416.756629,9.913330078125,0.0274658203125,0.0,250.0,1.0,18,5
1586740416.807002,9.913330078125,0.0274658203125,0.0,250.0,1.0,18,5
1586740416.856663,9.913330078125,-0.0274658203125,0.0,250.0,1.0,18,5
1586740416.906677,9.913330078125,-0.0274658203125,0.0,250.0,1.0,18,5
1586740416.9571068,9.913330078125,-0.054931640625,0.0,250.0,1.0,18,5
1586740417.007158,9.913330078125,-0.0274658203125,0.0,250.0,1.0,18,5
1586740417.0567129,9.913330078125,0.0,0.0,250.0,1.0,18,5
1586740417.10726,9.913330078125,0.0,0.0,250.0,1.0,18,5
1586740417.15669,9.913330078125,-0.10986328125,0.0,250.0,1.0,18,5
1586740417.206777,9.913330078125,-0.0274658203125,0.0,250.0,1.0,18,5
1586740417.2572632,9.9609375,-0.054931640625,0.0,250.0,1.0,18,5
1586740417.307492,9.9609375,0.0,0.0,250.0,1.0,18,5
1586740417.357731,9.913330078125,0.0274658203125,0.0,250.0,1.0,18,5
1586740417.406949,12.3779296875,37.09716796875,4.72412109375,250.0,1.0,18,5
1586740417.4572191,15.09521484375,45.538330078125,16.29638671875,250.0,1.0,18,5
1586740417.507244,16.79443359375,49.932861328125,29.736328125,250.0,1.0,18,5
1586740417.556491,18.28857421875,52.25830078125,43.39599609375,250.0,1.0,18,5
1586740417.607769,19.837646484375,48.6053466796875,57.03125,250.0,1.0,18,5
1586740417.657154,21.35009765625,49.5758056640625,71.1181640625,250.0,1.0,18,5
1586740417.7070851,22.8057861328125,46.47216796875,84.423828125,250.0,1.0,18,5
1586740417.7564821,24.2816162109375,50.4913330078125,98.27880859375,250.0,1.0,18,5
1586740417.807116,25.8123779296875,48.687744140625,112.41455078125,250.0,1.0,18,5
1586740417.85669,27.2406005859375,47.6348876953125,126.0498046875,250.0,1.0,18,5
1586740417.910054,28.6981201171875,48.6602783203125,140.0634765625,250.0,1.1,18,5
1586740417.957302,30.1629638671875,48.7701416015625,154.16259765625,250.0,1.1,18,5
1586740418.007422,31.629638671875,48.797607421875,168.39599609375,250.0,1.1,18,5
1586740418.057858,33.057861328125,46.6094970703125,182.01904296875,250.0,1.1,18,5
1586740418.106975,34.5135498046875,47.6348876953125,196.1669921875,250.0,1.1,18,5
1586740418.157634,36.0076904296875,52.3956298828125,209.9609375,250.0,1.1,18,5
1586740418.20788,37.445068359375,49.98779296875,223.2666015625,250.0,1.1,18,5
1586740418.257178,38.9190673828125,51.5625,237.56103515625,250.0,1.1,18,5
1586740418.306559,35.6341552734375,0.2471923828125,245.41015625,250.0,1.1,18,5
1586740418.357503,36.2969970703125,1.1810302734375,244.580078125,250.0,1.1,18,5
1586740418.407691,36.0919189453125,-0.7415771484375,244.6044921875,250.0,1.1,18,5
1586740418.4577081,35.950927734375,-0.10986328125,244.6044921875,250.0,1.1,18,5
1586740418.507946,23.3843994140625,-107.208251953125,236.26708984375,250.0,1.1,18,5
1586740418.5572128,19.10888671875,-122.1405029296875,201.3427734375,250.0,1.1,18,5
1586740418.607488,17.801513671875,-107.171630859375,169.8974609375,250.0,1.1,18,5
1586740418.657202,17.0269775390625,-99.481201171875,141.71142578125,250.0,1.1,18,5
1586740418.706836,16.402587890625,-86.0137939453125,116.40625,250.0,1.1,18,5
1586740418.75713,15.347900390625,-77.764892578125,95.27587890625,250.0,1.1,18,5
1586740418.8067358,14.2913818359375,-65.4510498046875,77.05078125,250.0,1.1,18,5
1586740418.858073,14.4891357421875,-51.6448974609375,61.62109375,250.0,1.1,18,5
1586740418.907352,14.0679931640625,-47.4151611328125,49.32861328125,250.0,1.1,18,5
1586740418.957848,13.685302734375,-46.9482421875,38.8427734375,250.0,1.1,18,5
1586740419.008044,14.68505859375,-18.9239501953125,28.55224609375,250.0,1.1,18,5
1586740419.0572422,13.08837890625,-22.59521484375,18.46923828125,250.0,1.1,18,5
1586740419.107481,10.6878662109375,-28.9306640625,9.70458984375,250.0,1.1,18,5
1586740419.157779,7.5897216796875,-30.06591796875,2.1240234375,250.0,1.1,18,5
1586740419.207169,9.1021728515625,-13.00048828125,0.0,250.0,1.1,18,5
1586740419.257479,10.2685546875,-10.8123779296875,0.0,250.0,1.1,18,5
1586740419.30787,9.8583984375,-2.9571533203125,0.0,250.0,1.1,18,5
1586740419.356419,9.5489501953125,-2.545166015625,0.0,250.0,1.1,18,5
1586740419.407066,9.6331787109375,0.054931640625,0.0,250.0,1.1,18,5
1586740419.45745,9.7174072265625,-0.0274658203125,0.0,250.0,1.1,18,5
1586740419.507566,9.774169921875,-0.0274658203125,0.0,250.0,1.1,18,5
1586740419.5577862,9.8291015625,0.0274658203125,0.0,250.0,1.1,18,5
1586740419.607147,9.8016357421875,-0.0274658203125,0.0,250.0,1.1,18,5
1586740419.657506,9.8291015625,0.054931640625,0.0,250.0,1.1,18,5
1586740419.7066529,9.8583984375,0.0,0.0,250.0,1.1,18,5
1586740419.757911,9.8583984375,-0.164794921875,0.0,250.0,1.1,18,5
1586740419.8071659,9.8858642578125,-0.164794921875,0.0,250.0,1.1,18,5
1586740419.856995,9.913330078125,0.0,0.0,250.0,1.1,18,5
1586740419.907441,9.913330078125,-0.054931640625,0.0,250.0,1.1,18,5
1586740419.957675,9.913330078125,0.10986328125,0.0,250.0,1.1,18,5
1586740420.007947,9.913330078125,-0.0274658203125,0.0,250.0,1.1,18,5
1586740420.057201,9.9609375,-0.10986328125,0.0,250.0,1.1,18,5
1586740420.1074061,9.913330078125,-0.054931640625,0.0,250.0,1.1,18,5
1586740420.157679,9.9609375,0.0274658203125,0.0,250.0,1.1,18,5
1586740420.2079182,9.9609375,-0.054931640625,0.0,250.0,1.1,18,5
1586740420.257239,9.9609375,0.054931640625,0.0,250.0,1.1,18,5
1586740420.306585,9.9609375,0.0,0.0,250.0,1.1,18,5
1586740420.357655,9.9609375,-0.054931640625,0.0,250.0,1.1,18,5
1586740420.40787,9.9609375,-0.10986328125,0.0,250.0,1.1,18,5
1586740420.458078,9.9884033203125,-0.10986328125,0.0,250.0,1.1,18,5
1586740420.507551,9.9884033203125,-0.10986328125,0.0,250.0,1.1,18,5
1586740420.5575318,10.015869140625,-0.054931640625,0.0,250.0,1.1,18,5
1586740420.608022,10.015869140625,-0.054931640625,0.0,250.0,1.1,18,5
1586740420.657513,9.9884033203125,-0.0823974609375,0.0,250.0,1.1,18,5
1586740420.707981,10.491943359375,0.8514404296875,0.0,250.0,1.1,18,5
1586740420.756782,13.60107421875,38.287353515625,7.77587890625,250.0,1.1,18,5
1586740420.806394,15.721435546875,50.372314453125,20.849609375,250.0,1.1,18,5
1586740420.856738,17.288818359375,49.1912841796875,33.82568359375,250.0,1.1,18,5
1586740420.9064472,18.8287353515625,46.3897705078125,47.4609375,250.0,1.1,18,5
1586740420.957936,20.3704833984375,49.54833984375,61.85302734375,250.0,1.1,18,5
1586740421.007227,21.826171875,48.907470703125,75.87890625,250.0,1.1,18,5
1586740421.057674,23.3843994140625,47.7447509765625,89.7216796875,250.0,1.1,18,5
1586740421.107102,24.8602294921875,52.093505859375,103.86962890625,250.0,1.1,18,5
1586740421.1573498,26.260986328125,50.2899169921875,117.76123046875,250.0,1.1,18,5
1586740421.207674,27.791748046875,50.848388671875,131.72607421875,250.0,1.1,18,5
1586740421.258007,29.267578125,49.6307373046875,146.13037109375,250.0,1.1,18,5
1586740421.307359,30.76904296875,49.5208740234375,160.09521484375,250.0,1.1,18,5
1586740421.3576498,32.1881103515625,53.3660888671875,174.06005859375,250.0,1.1,18,5
1586740421.407882,33.6639404296875,46.8109130859375,188.39111328125,250.0,1.1,18,5
1586740421.458112,35.0921630859375,50.9307861328125,202.13623046875,250.0,1.1,18,5
1586740421.507338,36.5203857421875,51.708984375,215.283203125,250.0,1.1,18,5
1586740421.5577128,38.023681640625,46.893310546875,229.296875,250.0,1.1,18,5
1586740421.607958,37.239990234375,25.08544921875,242.78564453125,250.0,1.1,18,5
1586740421.658158,36.1468505859375,-5.7769775390625,244.8486328125,250.0,1.1,18,5
1586740421.707493,35.86669921875,0.10986328125,244.68994140625,250.0,1.1,18,5
1586740421.757925,36.03515625,-0.0274658203125,244.580078125,250.0,1.1,18,5
1586740421.806497,35.811767578125,-0.3021240234375,244.56787109375,250.0,1.1,18,5
1586740421.857862,21.826171875,-100.067138671875,224.79248046875,250.0,1.1,18,5
1586740421.906307,19.7442626953125,-107.537841796875,191.27197265625,250.0,1.1,18,5
1586740421.95716,18.7445068359375,-96.551513671875,161.09619140625,250.0,1.1,18,5
1586740422.0075111,17.7191162109375,-87.725830078125,133.8623046875,250.0,1.1,18,5
1586740422.0578501,17.149658203125,-74.89013671875,110.72998046875,250.0,1.1,18,5
1586740422.1064188,16.79443359375,-58.0718994140625,91.19873046875,250.0,1.1,18,5
1586740422.1577039,16.2908935546875,-43.817138671875,73.9990234375,250.0,1.1,18,5
1586740422.2079659,16.1224365234375,-28.985595703125,60.68115234375,250.0,1.1,18,5
1586740422.256358,14.9176025390625,-29.9560546875,49.42626953125,250.0,1.1,18,5
1586740422.307679,10.2410888671875,-53.0914306640625,38.22021484375,250.0,1.1,18,5
1586740422.358002,8.6627197265625,-49.5208740234375,27.978515625,250.0,1.1,18,5
1586740422.407321,7.6171875,-34.661865234375,18.49365234375,250.0,1.1,18,5
1586740422.457531,9.6624755859375,-23.9227294921875,10.16845703125,250.0,1.1,18,5
1586740422.50751,11.2664794921875,-18.7225341796875,3.69873046875,250.0,1.1,18,5
1586740422.5577862,10.5487060546875,-16.680908203125,0.0,250.0,1.1,18,5
1586740422.607311,8.3917236328125,-17.7337646484375,0.0,250.0,1.1,18,5
1586740422.6575649,9.3255615234375,-1.0986328125,0.0,250.0,1.1,18,5
1586740422.707765,9.6624755859375,-1.409912109375,0.0,250.0,1.1,18,5
1586740422.757112,9.6624755859375,-0.2197265625,0.0,250.0,1.1,18,5
1586740422.807439,9.68994140625,-0.054931640625,0.0,250.0,1.1,18,5
1586740422.8578298,9.7174072265625,-0.10986328125,0.0,250.0,1.1,18,5
1586740422.907251,9.774169921875,-0.0274658203125,0.0,250.0,1.1,18,5
1586740422.957463,9.774169921875,0.0,0.0,250.0,1.1,18,5
1586740423.007645,9.774169921875,-0.0274658203125,0.0,250.0,1.1,18,5
1586740423.057895,9.8016357421875,0.0274658203125,0.0,250.0,1.1,18,5
1586740423.10817,9.8291015625,-0.054931640625,0.0,250.0,1.1,18,5
1586740423.1568232,9.8291015625,-0.054931640625,0.0,250.0,1.1,18,5
1586740423.208216,9.8583984375,-0.054931640625,0.0,250.0,1.1,18,5
1586740423.25748,9.8583984375,-0.10986328125,0.0,250.0,1.1,18,5
1586740423.307845,9.8583984375,-0.0274658203125,0.0,250.0,1.1,18,5
1586740423.357347,9.8858642578125,-0.0274658203125,0.0,250.0,1.1,18,5
1586740423.407073,9.913330078125,-0.054931640625,0.0,250.0,1.1,18,5
1586740423.4573388,9.913330078125,-0.0274658203125,0.0,250.0,1.1,18,5
1586740423.507621,9.8858642578125,-0.0823974609375,0.0,250.0,1.1,18,5
1586740423.557284,9.913330078125,-0.0823974609375,0.0,250.0,1.1,18,5
1586740423.607533,9.9609375,0.054931640625,0.0,250.0,1.1,18,5
1586740423.657794,9.913330078125,-0.10986328125,0.0,250.0,1.1,18,5
1586740423.708056,9.913330078125,-0.054931640625,0.0,250.0,1.1,18,5
1586740423.757358,9.9609375,0.0,0.0,250.0,1.1,18,5
1586740423.807616,9.9884033203125,-0.0823974609375,0.0,250.0,1.1,18,5
1586740423.858127,9.9609375,-0.054931640625,0.0,250.0,1.1,18,5
1586740423.907319,9.9884033203125,-0.0274658203125,0.0,250.0,1.1,18,5
1586740423.95762,9.9609375,0.0,0.0,250.0,1.1,18,5
1586740424.007891,9.9609375,-0.10986328125,0.0,250.0,1.1,18,5
1586740424.058115,13.2659912109375,27.191162109375,1.025390625,250.0,1.1,18,5
1586740424.10724,14.7125244140625,48.0010986328125,12.255859375,250.0,1.1,18,5
1586740424.157485,16.2908935546875,50.958251953125,25.6103515625,250.0,1.1,18,5
1586740424.2073228,17.8582763671875,49.2462158203125,38.97705078125,250.0,1.1,18,5
1586740424.257631,19.4073486328125,51.9287109375,52.6611328125,250.0,1.1,18,5
1586740424.307877,20.855712890625,48.9349365234375,66.6015625,250.0,1.1,18,5
1586740424.3581078,22.3773193359375,48.4405517578125,80.37109375,250.0,1.1,18,5
1586740424.407462,23.89892578125,52.03857421875,94.82421875,250.0,1.1,18,5
1586740424.457482,25.345458984375,50.738525390625,109.1064453125,250.0,1.1,18,5
1586740424.507858,26.8121337890625,52.313232421875,122.98583984375,250.0,1.1,18,5
1586740424.557451,28.3245849609375,52.532958984375,137.109375,250.0,1.1,18,5
1586740424.607714,29.81689453125,48.0010986328125,150.927734375,250.0,1.1,18,5
1586740424.6579788,31.31103515625,48.3856201171875,164.5751953125,250.0,1.1,18,5
1586740424.70733,32.7392578125,48.2208251953125,178.79638671875,250.0,1.1,18,5
1586740424.757709,34.2059326171875,51.7364501953125,192.2607421875,250.0,1.1,18,5
1586740424.8076348,35.66162109375,50.7110595703125,206.26220703125,250.0,1.1,18,5
1586740424.8579211,37.15576171875,52.69775390625,220.361328125,250.0,1.1,18,5
1586740424.90727,38.62060546875,51.397705078125,234.228515625,250.0,1.1,18,5
1586740424.95754,35.7366943359375,14.3280029296875,245.71533203125,250.0,1.1,18,5
1586740425.0081558,36.5203857421875,-0.4119873046875,245.20263671875,250.0,1.1,18,5
1586740425.057396,35.9783935546875,-0.604248046875,245.34912109375,250.0,1.1,18,5
1586740425.1076531,36.0626220703125,0.0274658203125,245.27587890625,250.0,1.1,18,5
1586740425.1579342,28.9874267578125,-24.920654296875,244.3603515625,250.0,1.1,18,5
1586740425.207339,18.717041015625,-135.2874755859375,214.07470703125,250.0,1.1,18,5
1586740425.2575989,18.138427734375,-115.887451171875,181.298828125,250.0,1.1,18,5
1586740425.3079731,16.99951171875,-101.25732421875,151.11083984375,250.0,1.1,18,5
1586740425.357248,16.402587890625,-94.8394775390625,125.634765625,250.0,1.1,18,5
1586740425.407536,15.860595703125,-78.7628173828125,103.45458984375,250.0,1.1,18,5
1586740425.4577448,14.68505859375,-69.10400390625,84.0576171875,250.0,1.1,18,5
1586740425.5079381,13.76953125,-59.28955078125,68.10302734375,250.0,1.1,18,5
1586740425.557311,12.3779296875,-53.61328125,55.04150390625,250.0,1.1,18,5
1586740425.607557,10.40771484375,-35.0738525390625,43.90869140625,250.0,1.1,18,5
1586740425.657794,9.744873046875,-33.4716796875,33.4716796875,250.0,1.1,18,5
1586740425.708242,9.8291015625,-34.991455078125,23.59619140625,250.0,1.1,18,5
1586740425.757508,12.3504638671875,-23.8677978515625,14.07470703125,250.0,1.1,18,5
1586740425.807453,11.920166015625,-26.971435546875,6.72607421875,250.0,1.1,18,5
1586740425.857805,9.6331787109375,-20.050048828125,0.3173828125,250.0,1.1,18,5
1586740425.90798,7.9632568359375,-17.8985595703125,0.0,250.0,1.1,18,5
1586740425.957282,9.4647216796875,-5.1177978515625,0.0,250.0,1.1,18,5
1586740426.007584,9.8291015625,-4.3670654296875,0.0,250.0,1.1,18,5
1586740426.057874,9.5782470703125,-0.6317138671875,0.0,250.0,1.1,18,5
1586740426.1081479,9.605712890625,0.0,0.0,250.0,1.1,18,5
1586740426.157496,9.6331787109375,0.0823974609375,0.0,250.0,1.1,18,5
1586740426.207787,9.6624755859375,0.0,0.0,250.0,1.1,18,5
1586740426.258224,9.6624755859375,-0.10986328125,0.0,250.0,1.1,18,5
1586740426.307476,9.7174072265625,0.0,0.0,250.0,1.1,18,5
1586740426.357741,9.744873046875,-0.0823974609375,0.0,250.0,1.1,18,5
1586740426.407945,9.744873046875,-0.054931640625,0.0,250.0,1.1,18,5
1586740426.458006,9.744873046875,0.0,0.0,250.0,1.1,18,5
1586740426.507383,9.774169921875,-0.054931640625,0.0,250.0,1.1,18,5
1586740426.557599,9.774169921875,0.0,0.0,250.0,1.1,18,5
1586740426.6078458,9.8016357421875,0.0,0.0,250.0,1.1,18,5
1586740426.658071,9.8016357421875,0.0274658203125,0.0,250.0,1.1,18,5
1586740426.707375,9.8291015625,-0.054931640625,0.0,250.0,1.1,18,5
1586740426.757632,9.8583984375,-0.10986328125,0.0,250.0,1.1,18,5
1586740426.807862,9.8291015625,0.0,0.0,250.0,1.1,18,5
1586740426.858123,9.8583984375,-0.0274658203125,0.0,250.0,1.1,18,5
1586740426.907346,9.8583984375,-0.054931640625,0.0,250.0,1.1,18,5
1586740426.956727,9.8291015625,-0.10986328125,0.0,250.0,1.1,18,5
1586740427.008013,9.8583984375,-0.054931640625,0.0,250.0,1.1,18,5
1586740427.057628,9.8583984375,-0.0274658203125,0.0,250.0,1.1,18,5
1586740427.107973,9.8583984375,-0.0274658203125,0.0,250.0,1.1,18,5
1586740427.157362,9.8583984375,0.054931640625,0.0,250.0,1.1,18,5
1586740427.207642,9.8583984375,0.0274658203125,0.0,250.0,1.1,18,5
1586740427.257907,9.8858642578125,-0.054931640625,0.0,250.0,1.1,18,5
1586740427.308168,9.8858642578125,-0.0823974609375,0.0,250.0,1.1,18,5
1586740427.357514,9.8858642578125,-0.0274658203125,0.0,250.0,1.1,18,5
1586740427.4080079,12.4072265625,36.9873046875,4.7119140625,250.0,1.1,18,5
1586740427.458247,15.029296875,45.22705078125,16.36962890625,250.0,1.1,18,5
1586740427.507563,16.6827392578125,46.9207763671875,29.3212890625,250.0,1.1,18,5
1586740427.557804,18.25927734375,48.8800048828125,43.115234375,250.0,1.1,18,5
1586740427.6080341,19.7442626953125,50.152587890625,56.70166015625,250.0,1.1,18,5
1586740427.65829,21.265869140625,48.138427734375,70.4345703125,250.0,1.1,18,5
1586740427.706851,22.7783203125,47.0306396484375,84.423828125,250.0,1.1,18,5
1586740427.757523,24.254150390625,48.687744140625,97.9736328125,250.0,1.1,18,5
1586740427.807704,25.755615234375,50.958251953125,111.9873046875,250.0,1.1,18,5
1586740427.8579662,27.213134765625,52.7801513671875,126.45263671875,250.0,1.1,18,5
1586740427.9073532,28.6688232421875,51.9012451171875,140.36865234375,250.0,1.1,18,5
1586740427.957713,30.135498046875,52.3681640625,154.21142578125,250.0,1.1,18,5
1586740428.007894,31.629638671875,48.52294921875,168.701171875,250.0,1.1,18,5
1586740428.0581179,33.0853271484375,49.493408203125,182.51953125,250.0,1.1,18,5
1586740428.107339,34.486083984375,50.57373046875,196.22802734375,250.0,1.1,18,5
1586740428.157883,35.9783935546875,55.0506591796875,210.68115234375,250.0,1.1,18,5
1586740428.207202,37.445068359375,50.152587890625,224.71923828125,250.0,1.1,18,5
1586740428.2575328,38.8916015625,48.7152099609375,238.57421875,250.0,1.1,18,5
1586740428.307874,35.6048583984375,-3.8726806640625,245.3125,250.0,1.1,18,5
1586740428.358169,36.119384765625,1.6021728515625,244.59228515625,250.0,1.1,18,5
1586740428.407428,36.0076904296875,-0.54931640625,244.580078125,250.0,1.1,18,5
1586740428.457663,35.8392333984375,-0.164794921875,244.56787109375,250.0,1.1,18,5
1586740428.50801,23.2269287109375,-103.2989501953125,236.376953125,250.0,1.1,18,5
1586740428.558284,18.49365234375,-125.79345703125,202.5146484375,250.0,1.1,18,5
1586740428.6075578,17.74658203125,-106.787109375,170.0927734375,250.0,1.1,18,5
1586740428.657763,16.878662109375,-94.7021484375,142.78564453125,250.0,1.1,18,5
1586740428.707988,15.999755859375,-86.8377685546875,119.0185546875,250.0,1.1,18,5
1586740428.758243,15.8331298828125,-75.054931640625,97.3876953125,250.0,1.1,18,5
1586740428.8074582,15.0018310546875,-63.409423828125,80.23681640625,250.0,1.1,18,5
1586740428.8576589,14.432373046875,-51.9561767578125,66.162109375,250.0,1.1,18,5
1586740428.908054,15.9722900390625,-40.4754638671875,53.89404296875,250.0,1.1,18,5
1586740428.958294,15.318603515625,-26.3580322265625,43.02978515625,250.0,1.1,18,5
1586740429.007618,14.4891357421875,-18.3380126953125,32.82470703125,250.0,1.1,18,5
1586740429.0579998,10.576171875,-33.856201171875,22.94921875,250.0,1.1,18,5
1586740429.107866,7.9339599609375,-41.546630859375,14.697265625,250.0,1.1,18,5
1586740429.158168,7.532958984375,-26.1383056640625,7.53173828125,250.0,1.1,18,5
1586740429.206579,10.660400390625,-11.8377685546875,1.50146484375,250.0,1.1,18,5
1586740429.257938,10.8380126953125,-9.92431640625,0.0,250.0,1.1,18,5
1586740429.307358,9.3255615234375,-6.3629150390625,0.0,250.0,1.1,18,5
1586740429.3578181,9.4647216796875,-0.6866455078125,0.0,250.0,1.1,18,5
1586740429.408075,9.68994140625,-0.98876953125,0.0,250.0,1.1,18,5
1586740429.4573388,9.68994140625,0.0274658203125,0.0,250.0,1.1,18,5
1586740429.507623,9.7174072265625,-0.164794921875,0.0,250.0,1.1,18,5
